core_temp,hyd_pressure,voltage_draw,sync_rate,coolant_level,vibration,operating_hours,failure
61.06,1274.1,483.0,87.15,307.9,8.01,2318.7,0
47.55,1720.1,504.4,88.2,305.4,4.57,2894.9,0
38.87,1508.6,574.6,89.13,66.0,4.628,1333.1,0
72.79,1425.3,689.6,93.25,466.1,2.586,1249.7,0
46.21,1224.3,439.9,92.05,80.3,7.273,1388.2,0
69.16,2060.3,436.0,85.37,493.7,1.12,628.0,0
57.42,1735.1,528.0,100.0,64.3,1.974,2958.1,0
45.4,1699.0,529.9,97.83,436.2,4.843,252.3,0
60.64,2423.5,446.5,72.57,163.6,0.317,161.5,0
48.26,1822.6,404.7,100.0,491.9,1.62,4371.4,0
67.39,1775.0,412.4,97.89,96.8,3.492,1379.2,1
-7.437180893649604,1192.9,473.4,96.92,263.4,4.63,2098.9,0
42.3,1834.4,445.8,100.0,192.6,1.629,2922.8,0
68.76,1606.9,556.0,99.12,380.8,,1934.1,0
,1488.1,557.9,91.55,,2.897,4793.1,0
69.41,1937.6,535.2,93.66,153.3,0.54,3997.0,0
65.09,2112.5,609.5,100.0,482.2,0.965,1789.8,0
60.58,1191.1,551.0,87.69,498.9,2.194,3340.4,0
85.12,1192.7,577.6,92.1,191.1,7.174,243.8,0
61.24,1979.4,674.6,89.92,495.8,,3430.1,0
75.41,1197.0,483.1,93.52,125.2,3.352,3144.7,0
64.79,2358.6,476.7,94.18,90.1,2.207,1292.6,0
62.87,1792.0,543.4,91.95,213.6,3.8,4169.2,1
67.19,1108.8,675.7,95.51,497.4,2.405,3912.8,0
75.77,1511.6,439.8,86.76,370.4,,4005.2,0
47.34,1956.5,591.0,80.74,425.8,5.131,1525.9,0
59.24,1450.2,449.2,95.79,148.0,5.523,1658.3,0
77.36,1761.3,587.9,87.38,330.4,3.227,2214.0,0
76.27,1580.0,320.6,90.31,67.6,2.161,2911.3,1
54.78,1310.2,606.8,88.15,407.5,3.098,3705.5,0
56.42,1897.0,433.3,100.0,499.7,4.664,4459.2,1
81.28,1584.9,313.1,98.45,,1.898,962.6,0
60.04,1974.2,751.8,,375.3,5.267,1264.0,0
74.28,1680.0,613.2,87.14,333.0,3.581,3975.6,0
72.64,1653.4,646.5,76.87,250.1,0.911,2055.4,0
48.52,2145.3,446.0,96.97,,3.753,4232.1,0
50.79,1887.3,775.0,98.88,445.4,2.222,3378.7,0
28.42,1497.1,645.6,83.63,409.1,0.374,4767.7,0
,1912.9,445.0,91.06,347.6,0.496,1930.6,0
66.25,1284.6,600.1,89.65,469.1,3.236,494.5,0
69.71,1735.6,568.6,72.91,261.3,5.828,3507.6,1
60.93,1261.7,634.3,89.32,298.3,3.81,4101.6,0
73.91,1756.0,423.0,92.77,60.0,0.055,4624.6,1
44.71,1473.5,496.3,96.63,65.7,1.183,3471.8,0
62.31,1062.2,752.9,89.87,132.5,0.426,2178.8,0
87.15,1226.1,557.8,93.2,79.4,3.516,3554.7,1
43.63,1776.4,514.5,97.35,280.6,5.418,2044.5,0
63.34,1151.3,680.4,79.51,158.2,7.599,1810.4,1
60.6,1586.1,371.3,97.9,267.3,3.843,4650.1,0
76.08,1701.9,404.0,,170.0,2.335,2051.2,0
53.37,1344.7,477.0,86.92,376.8,3.384,3709.7,0
71.05,1270.8,487.0,95.93,216.2,1.882,2997.6,0
45.28,1017.0,586.4,82.87,109.9,2.369,2107.4,0
56.12,1450.8,557.8,87.24,144.1,0.234,3316.7,0
49.35,2122.9,408.9,100.0,111.0,5.673,2427.6,1
67.95,2351.0,495.8,100.0,437.1,2.26,3091.7,0
,1594.7,401.6,94.04,181.4,3.417,4761.9,0
42.57,1731.6,403.4,92.78,337.1,8.781,3214.1,0
66.02,1489.3,532.0,96.12,393.2,1.648,3822.2,0
44.81,1933.5,534.5,100.0,452.6,3.142,2903.1,0
56.38,1309.2,589.9,86.56,94.8,1.459,4106.8,0
51.1,1400.2,376.0,87.04,366.1,3.258,1196.8,0
52.19,1333.0,607.3,96.77,332.4,5.149,481.6,0
46.93,2208.3,581.5,94.47,385.1,3.481,1711.6,1
28.3,966.5,351.5,86.65,264.1,0.589,3062.0,0
70.44,1723.6,555.0,86.88,226.2,3.164,2737.6,0
65.01,1726.0,552.0,90.96,433.4,5.378,162.4,0
55.29,1274.0,546.4,81.98,195.2,0.603,3677.0,0
50.41,1376.5,478.5,99.84,59.1,5.815,3919.7,1
60.94,2463.4,488.9,87.46,215.1,0.608,39.9,0
57.05,1322.4,624.7,89.33,358.7,6.211,2751.0,0
58.25,1168.9,477.6,100.0,357.4,0.977,4826.8,0
71.45,1939.5,495.4,100.0,223.9,2.666,3263.2,0
67.14,1410.9,550.9,100.0,495.8,3.417,1249.5,0
65.05,2210.1,429.0,85.4,106.0,3.705,3755.6,1
59.05,1000.5,424.8,99.71,480.6,5.669,237.8,0
68.31,1956.5,844.1,86.32,318.4,3.892,1191.8,0
67.17,1669.5,483.7,89.0,421.2,4.136,3640.4,0
55.21,1073.1,501.8,79.72,339.5,2.94,2619.2,0
95.12,1227.5,455.1,83.73,70.8,6.743,2069.2,1
60.28,1951.1,597.1,91.61,,4.082,1946.4,0
48.67,1398.5,474.8,100.0,163.0,3.697,2815.9,0
95.24,2073.9,566.4,95.92,156.2,4.208,4952.4,1
63.66,1716.4,493.5,93.7,227.4,3.509,3837.2,0
75.33,1309.8,346.9,85.83,88.1,3.911,733.0,1
57.61,2027.8,431.9,94.92,479.6,1.363,2686.3,0
60.65,1828.6,547.1,97.71,368.8,3.086,3488.0,0
67.1,1988.7,450.5,93.65,480.4,3.714,4968.1,0
84.85,1564.6,500.9,97.7,150.3,5.126,953.7,0
52.67,2102.1,637.5,95.29,255.2,6.702,4735.1,0
71.88,1826.0,583.5,95.66,325.4,5.223,1677.1,0
75.9,1622.8,537.5,100.0,272.3,3.097,4817.2,0
82.46,1413.4,510.6,94.76,167.2,4.338,3893.5,0
50.58,1361.3,255.4,94.42,402.5,3.016,3060.9,0
36.52,1336.4,696.4,83.62,100.5,0.452,362.6,0
51.14,1759.8,565.5,95.72,231.1,4.083,1727.2,0
77.01,1879.7,377.0,89.25,436.8,0.7,4364.6,0
65.82,1181.4,568.2,,417.3,2.086,3799.8,0
56.95,1717.9,359.1,93.06,262.7,,3671.9,0
67.89,1744.3,218.2,100.0,96.2,1.399,388.1,0
67.64,965.7,500.2,86.52,125.4,2.895,2652.0,0
65.03,1891.6,549.7,89.5,309.6,0.099,412.3,0
,1369.0,523.3,99.95,235.2,1.761,99.9,0
77.02,1769.5,535.1,78.68,320.4,1.065,51.5,0
73.86,1909.4,508.6,100.0,108.4,2.193,3708.4,0
51.45,1889.3,380.8,,157.5,3.611,3878.4,0
54.64,1249.4,501.4,100.0,280.5,4.31,2697.7,0
61.32,2126.0,288.0,95.76,83.5,4.907,1488.0,1
83.84,1344.3,384.4,91.27,212.9,1.892,4911.1,0
64.3,1750.2,405.4,97.64,203.4,2.502,186.0,0
79.68,1353.1,624.5,94.97,91.5,0.867,2352.6,0
73.88,1310.2,528.5,100.0,472.4,5.775,4289.6,0
54.48,1447.9,629.2,83.52,82.4,2.331,4114.7,1
91.82,1418.1,558.2,93.52,304.0,0.529,2420.4,0
,1235.5,538.9,100.0,218.0,,2595.6,0
71.89,1423.6,686.5,98.25,492.6,4.855,581.8,0
60.66,1813.4,607.8,100.0,255.4,0.503,3467.2,0
102.54,1449.9,456.4,100.0,235.2,2.881,4604.5,0
57.13,1719.2,530.9,100.0,496.2,0.76,3330.5,0
51.24,1692.3,566.1,89.83,431.4,3.131,2622.1,0
87.98,1275.6,486.5,77.59,224.1,2.742,4509.8,1
51.48,1632.7,574.6,83.93,494.0,2.131,304.4,0
80.75,1645.0,437.9,87.76,319.8,1.936,2498.3,0
80.71,1564.6,455.2,100.0,353.4,7.915,4843.2,0
48.66,1224.8,499.5,78.61,480.4,4.049,3993.0,0
66.57,1315.1,442.2,79.17,166.8,4.257,700.5,0
60.91,1946.1,555.8,94.8,263.7,2.727,2331.3,0
51.7,1093.1,444.4,95.96,372.5,2.942,3302.2,0
65.87,1953.9,461.5,95.25,456.7,5.3,4422.5,0
78.51,2617.5,384.2,100.0,72.3,3.387,2436.5,1
66.73,2114.4,457.3,87.85,167.7,4.193,3552.2,1
57.78,1036.2,563.5,87.15,59.5,4.061,2768.5,1
47.3,1502.2,482.1,86.52,70.9,2.182,3503.4,1
75.25,1261.4,590.6,100.0,358.0,7.796,4561.2,0
,1041.5,240.3,100.0,120.3,5.332,719.6,0
70.89,1227.8,395.5,96.25,204.7,6.111,2987.6,0
85.91,1017.8,427.6,100.0,426.3,2.571,479.0,0
57.6,1523.8,416.9,100.0,257.0,3.157,2549.2,0
,1849.2,571.1,88.89,102.4,0.82,1039.8,0
52.19,1299.8,409.6,93.5,247.9,2.118,4065.0,0
63.36,1073.8,546.5,96.11,403.0,3.907,4083.9,0
82.98,1876.1,456.5,87.23,250.3,4.284,4125.7,0
76.88,1255.4,473.4,96.01,476.4,4.821,1310.8,0
75.58,1298.7,599.7,92.11,238.7,7.04,4495.5,0
49.6,1600.8,383.9,88.0,369.1,1.641,3477.3,0
63.6,1365.7,569.9,99.56,93.9,0.023,400.2,0
79.59,2045.9,603.7,100.0,280.3,2.562,1316.8,0
74.85,1408.3,517.9,87.3,55.1,3.701,3571.7,1
39.67,1126.0,603.6,94.8,,3.905,4003.9,0
20.76,1357.0,533.3,88.7,493.0,3.064,497.4,0
88.66,1989.8,582.6,90.38,387.0,2.523,2515.3,0
56.98,670.0,618.0,100.0,349.3,2.707,1967.0,0
54.26,2265.5,471.1,81.35,91.7,5.095,3516.6,1
53.73,1425.8,664.1,92.76,94.4,5.516,1615.2,0
64.25,1232.8,359.5,100.0,424.3,0.358,51.9,0
60.9,1483.2,687.3,90.97,107.9,4.653,126.3,0
52.48,1232.2,352.4,100.0,351.3,2.125,4520.4,1
60.76,1299.4,553.7,85.29,,,4967.9,0
53.07,1478.7,679.5,91.45,206.1,,2137.9,0
63.96,1880.6,633.7,95.69,237.4,2.955,3343.9,0
48.69,2359.9,522.3,85.85,,3.373,3266.1,0
19.36,1492.8,424.8,89.17,464.3,0.529,4729.9,0
52.26,1326.8,648.8,89.68,116.6,3.857,1728.8,0
76.22,2010.4,628.3,92.65,166.2,4.297,2771.3,1
71.31,914.9,438.0,98.04,271.2,1.953,541.0,0
69.82,1662.0,611.0,99.95,444.0,0.313,4658.2,0
84.78,1497.0,640.4,76.75,389.8,2.489,1157.7,0
71.92,1705.9,703.9,92.98,247.8,3.244,4389.6,0
70.02,2163.8,678.1,100.0,203.9,3.3,4965.6,0
64.46,2102.3,468.2,89.45,462.1,3.749,2829.3,0
96.29,1513.3,728.5,100.0,479.4,7.886,3081.4,0
33.45,1382.6,451.6,92.61,287.1,1.403,212.1,0
76.3,1458.3,401.4,,289.6,7.459,4425.8,1
66.89,1384.5,422.3,96.17,224.7,3.223,1616.8,0
64.86,1805.4,474.2,98.55,357.9,0.124,301.6,0
43.45,962.9,488.5,98.12,239.8,2.042,1042.0,0
44.69,1865.8,572.8,100.0,139.7,1.859,2868.1,0
82.08,1098.9,626.1,84.15,380.7,4.275,3430.1,0
40.76,1324.6,549.7,88.71,343.1,1.634,893.4,0
60.85,1680.4,394.7,100.0,493.2,4.299,2209.0,1
67.91,1740.0,456.9,91.53,225.0,4.01,2543.0,0
72.22,2048.3,626.0,92.53,238.3,5.153,4110.0,0
49.06,1837.0,578.5,99.65,381.3,,991.4,0
50.45,2415.8,494.1,79.99,250.7,1.597,376.4,0
93.16,2014.6,474.6,94.12,338.4,0.025,1363.4,0
68.3,1244.3,541.3,87.45,448.7,1.463,162.1,0
59.7,1212.2,601.1,85.25,51.8,2.809,3631.4,1
66.52,1652.1,395.6,91.17,440.0,0.17,2044.1,0
74.1,1228.3,459.5,86.38,441.9,3.925,725.8,1
62.38,1422.3,416.6,85.0,129.1,2.095,2232.5,0
67.91,968.6,482.7,100.0,178.2,1.44,216.6,0
94.34,1909.3,304.2,73.86,,0.689,1789.4,1
49.7,1701.2,631.0,88.28,360.2,5.242,4857.1,0
70.44,1651.7,508.2,81.64,397.5,6.724,151.0,0
69.03,12453.518849067801,558.5,84.18,486.0,1.297,4725.0,0
47.31,1706.2,620.4,89.68,124.9,4.6,1927.5,0
66.67,1815.9,549.7,89.8,255.9,5.398,4850.5,1
51.41,1354.2,429.4,100.0,89.5,2.86,3107.1,0
34.69,1580.7,667.2,100.0,183.4,2.943,3749.5,0
73.88,1073.3,483.9,100.0,166.7,1.518,225.3,0
66.38,1677.9,569.7,92.37,150.8,0.279,3986.2,0
96.83,1591.2,299.7,91.08,414.4,3.665,2019.0,0
42.4,1748.1,578.5,96.01,93.9,5.199,4535.0,0
70.05,1008.9,725.3,100.0,307.8,3.531,3270.6,0
70.61,1575.9,482.4,88.12,207.2,0.095,2461.9,0
85.96,1635.1,343.3,91.52,129.3,5.728,1375.0,1
84.99,1166.0,505.6,97.6,95.2,5.99,3659.3,1
79.11,1572.6,666.6,83.69,294.8,4.833,4986.6,1
51.05,1736.5,545.0,98.43,285.7,4.92,2706.0,0
70.11,1491.3,488.6,92.57,63.6,2.459,2969.9,1
94.53,2140.8,514.8,83.83,93.8,0.387,716.1,0
73.94,1639.7,505.5,80.37,227.9,5.002,4276.6,1
74.23,1939.3,686.7,99.56,205.6,2.28,1065.7,0
53.24,1551.9,559.8,100.0,112.2,3.772,4695.9,0
76.83,1653.4,622.5,97.48,440.1,2.219,109.4,0
57.27,1739.0,544.4,88.12,205.9,3.187,3845.9,0
-5.288350149221301,1314.9,344.3,80.99,438.4,6.035,3427.6,0
61.86,1479.3,488.4,81.6,170.3,2.139,197.9,0
84.32,1849.7,526.4,100.0,255.0,4.695,3669.5,0
44.84,1317.9,599.5,85.83,495.7,1.465,3809.9,0
86.85,1270.4,361.4,94.0,247.7,3.2,4314.4,0
56.22,1728.5,361.3,100.0,411.2,1.902,2645.2,0
42.8,1447.9,622.6,91.25,69.8,0.331,1941.2,0
50.85,1702.5,625.2,96.76,315.3,4.777,413.1,0
78.12,2176.0,265.0,90.9,396.2,3.266,4314.5,0
,2013.8,516.8,89.32,69.6,6.237,4399.2,1
73.9,1487.1,426.2,100.0,247.4,0.662,2705.4,0
86.12,1197.0,542.3,91.19,241.0,6.002,753.4,0
89.16,2149.7,439.2,94.47,305.5,1.15,1128.6,0
78.99,2229.3,386.0,93.09,428.0,4.124,116.4,1
23.29,1709.8,414.1,100.0,92.0,7.587,650.5,0
68.29,2673.1,510.3,94.81,406.1,3.219,3689.5,0
66.76,1335.7,487.0,87.92,277.7,4.601,4429.0,0
64.59,1995.5,411.9,91.0,350.5,3.559,1805.0,0
41.52,1933.3,654.2,87.66,264.2,2.655,2013.7,0
54.15,1410.3,503.7,100.0,497.2,3.126,1758.0,0
45.87,1274.7,549.1,100.0,487.6,2.899,2108.5,0
62.72,1829.9,458.2,90.46,250.2,0.718,3593.9,0
64.93,1991.7,854.6,94.08,471.8,2.679,71.3,0
59.0,2007.2,660.2,86.87,114.0,5.666,2880.1,1
,985.3,527.9,94.68,246.2,6.609,3966.7,0
58.15,1143.4,463.1,87.62,142.4,2.256,1326.1,0
76.09,1791.0,543.0,93.42,235.6,3.488,2527.2,0
71.17,1453.6,543.8,95.14,321.9,0.144,696.0,0
49.51,1274.8,404.9,81.56,280.6,6.564,3205.4,0
54.74,1220.2,425.8,90.8,,6.297,1374.3,0
68.58,1920.9,593.3,85.93,148.6,2.731,54.6,0
-26.458691457265047,1725.0,599.4,90.82,461.8,0.097,2702.3,0
82.44,1993.1,619.3,95.87,90.8,0.514,3807.6,0
43.09,1708.3,487.2,90.63,87.7,2.561,4250.4,0
74.22,1136.2,613.0,95.93,296.9,3.092,3577.8,0
53.26,1434.4,512.3,94.6,168.2,1.224,805.3,0
64.34,1369.0,494.7,91.84,484.1,5.15,2014.2,0
77.55,1426.1,465.5,89.61,311.7,3.499,1399.0,0
63.18,2171.8,516.8,98.58,99.7,2.209,4619.6,0
46.49,1250.3,498.9,97.46,351.7,2.12,2750.1,0
78.92,1895.5,539.9,,319.6,6.378,4333.0,0
59.95,1516.5,421.5,90.81,397.4,2.887,1935.9,0
51.54,880.9,468.1,89.47,275.7,5.091,2738.7,0
54.05,1416.3,470.9,86.17,245.3,1.472,76.9,0
83.23,1725.7,469.6,89.53,323.1,1.603,258.1,0
77.39,1829.9,739.5,91.83,351.3,3.03,1430.7,0
37.31,1541.3,538.0,100.0,161.3,0.38,1956.0,0
63.68,1670.5,493.9,93.87,311.8,0.014,1817.9,0
64.39,2088.9,618.7,93.22,328.5,0.579,3090.7,0
64.42,1855.7,459.6,100.0,302.3,2.35,243.1,0
50.08,2288.9,460.6,90.42,347.2,2.403,482.1,0
73.37,1702.9,463.3,99.31,364.9,1.242,2093.7,0
28.68,1338.8,496.9,86.17,212.4,3.234,4461.6,0
33.56,717.4,659.8,,162.9,3.77,4773.0,0
45.94,1847.3,354.4,91.91,186.5,1.966,2080.1,0
51.37,1841.8,752.6,92.26,184.6,2.396,1020.3,0
70.27,1646.3,565.4,80.91,223.1,2.179,1492.4,0
57.31,1290.9,575.6,91.11,52.1,2.133,1472.3,0
65.79,2602.1,685.5,100.0,382.6,0.925,2982.3,0
57.74,1721.1,479.7,91.24,131.7,5.119,2680.4,0
66.22,1154.4,400.8,96.8,313.2,1.828,691.9,0
83.99,1786.7,572.7,97.63,475.1,5.561,1694.0,0
64.95,1536.5,510.8,84.64,437.7,1.083,2184.6,0
70.62,1570.0,664.7,100.0,324.7,6.094,4507.8,0
73.39,2209.9,873.2,100.0,288.6,2.464,3168.4,0
69.43,1380.1,557.9,91.61,201.8,0.703,980.1,0
67.45,1627.3,508.7,91.31,271.0,4.058,422.9,0
57.72,1298.6,378.1,84.33,480.9,4.873,4309.8,0
63.95,824.2,438.6,86.74,379.8,5.748,1427.6,0
52.18,1157.3,545.1,88.18,301.2,,2911.9,0
52.32,1500.8,657.9,100.0,324.0,0.646,2104.6,0
50.29,1652.1,558.2,89.05,232.9,5.657,2281.9,0
56.24,2127.5,346.5,81.97,447.2,4.758,806.6,0
75.95,1881.2,641.5,89.01,491.9,0.567,2459.9,0
69.33,1939.9,457.2,85.07,358.4,4.116,3198.9,0
82.51,1581.8,568.0,100.0,468.7,3.01,2707.3,0
76.89,1989.1,486.2,92.21,251.1,4.342,1312.6,1
51.24,1872.0,652.0,100.0,316.8,1.7,3535.4,0
38.49,1964.9,435.2,100.0,183.7,2.288,748.7,0
42.67,1988.2,642.1,88.07,281.7,4.762,799.4,0
82.12,1737.4,388.3,98.81,160.1,6.229,842.8,1
63.84,1785.6,406.0,93.16,166.4,3.634,3618.2,0
70.89,2177.8,458.9,87.5,404.5,4.724,705.6,0
57.77,1248.2,472.4,92.97,373.3,,4674.7,0
46.16,1396.2,531.4,95.66,88.3,1.781,2649.3,0
66.13,1245.7,397.1,92.46,444.3,1.018,3119.5,0
,1962.1,490.8,95.16,106.0,2.613,410.4,0
56.34,2416.8,444.5,94.55,286.1,6.832,502.5,0
53.39,1864.0,549.7,78.92,116.6,2.017,1005.8,0
31.38,1707.2,440.4,91.69,68.5,2.459,4542.5,0
61.85,1549.5,474.3,89.51,278.9,0.647,3742.4,0
78.86,2358.5,496.8,100.0,296.0,1.715,1749.3,0
42.31,1221.4,618.3,95.82,404.0,0.31,132.5,1
77.48,1337.8,516.3,95.22,423.5,6.844,1859.7,0
41.08,1635.0,597.2,100.0,382.5,3.608,4226.4,0
83.45,1248.4,367.3,100.0,454.4,0.652,3819.2,0
58.25,1483.4,585.7,97.52,306.4,1.087,638.8,0
77.32,1464.6,538.0,91.15,81.7,4.018,4083.4,1
90.77,1642.0,582.2,82.51,370.5,2.655,36.1,0
78.43,1720.9,559.2,98.26,341.2,1.551,3713.5,0
60.71,1625.4,702.3,86.55,154.7,5.101,3821.7,1
56.39,1712.4,440.1,89.81,117.8,5.819,3470.4,1
46.27,1030.6,711.9,99.81,62.3,1.37,221.7,0
48.36,1765.5,582.1,96.93,295.3,5.508,1733.7,0
58.2,1878.7,538.9,89.72,286.4,3.627,2931.9,0
57.68,1269.4,464.6,85.72,226.5,6.202,4945.9,0
75.03,2082.7,464.0,90.57,467.8,3.048,2927.4,0
70.44,1586.1,474.6,90.96,490.8,3.183,4565.7,0
57.14,1969.9,446.9,88.72,197.9,0.622,1106.8,0
65.99,2150.7,377.1,88.18,208.6,4.206,4431.3,0
64.97,1840.3,457.0,98.36,325.5,4.481,116.9,0
49.65,2027.4,542.9,87.88,366.8,5.405,2486.4,0
84.4,1278.0,560.3,96.79,345.4,0.773,969.5,0
21.78,1471.6,468.2,93.91,427.1,,2671.0,0
57.39,1697.4,492.6,92.58,298.4,3.296,2651.6,0
68.23,1597.4,551.2,100.0,91.6,6.134,1089.4,1
73.73,2317.0,516.4,88.66,184.6,7.647,1911.9,1
57.36,1988.5,621.0,90.32,148.3,1.415,1152.3,0
63.98,1514.1,551.5,,410.9,2.535,3102.3,0
65.77,1408.3,642.2,94.64,489.1,6.644,4167.3,0
33.37,1334.2,409.9,89.77,208.0,3.874,1103.7,0
78.72,1436.4,316.5,98.42,372.5,0.342,1354.9,0
51.0,1714.6,668.5,88.0,404.9,4.423,4554.4,0
38.92,1456.2,596.9,96.56,71.2,2.212,1836.4,0
68.22,1822.7,582.4,98.01,228.1,3.335,3113.5,0
63.27,1536.8,586.9,92.5,288.7,2.157,4571.9,0
83.47,1688.4,790.9,98.56,424.9,2.338,2595.7,0
57.75,964.3,642.9,99.41,153.7,4.348,1145.0,0
56.96,1560.8,696.6,100.0,396.5,5.045,1846.4,0
36.34,1255.0,419.7,100.0,279.1,3.263,1889.8,0
71.99,1601.0,671.0,100.0,79.3,6.172,3479.0,1
29.01,1457.9,362.0,81.75,247.5,2.216,3985.1,0
62.87,1671.5,415.6,98.44,74.2,1.983,96.2,0
79.35,1926.5,463.6,100.0,435.5,6.113,1099.4,0
65.56,2073.8,338.0,100.0,313.6,3.828,1266.4,0
,1312.9,516.2,85.86,467.3,5.496,1975.0,0
70.43,1487.9,493.2,100.0,380.7,5.863,3893.5,0
78.24,1483.8,593.7,83.67,300.4,3.699,4361.3,0
72.92,1326.2,712.6,100.0,295.1,3.944,4149.1,0
58.5,2065.8,361.3,94.87,177.3,4.709,1331.1,0
72.14,1410.3,402.9,99.46,68.6,7.598,942.9,1
33.63,1267.0,256.4,90.51,108.8,1.144,4535.2,0
56.35,2160.8,499.0,92.9,343.6,4.957,4838.4,0
73.07,825.8,567.4,96.81,78.9,9.126,2211.7,1
46.05,1836.8,516.0,100.0,277.6,0.923,3884.7,0
26.91,1127.7,223.5,78.71,260.0,3.333,2273.7,0
73.54,1786.3,447.1,99.99,209.0,4.106,2782.8,0
59.23,2176.1,603.3,100.0,357.7,2.81,4185.8,0
50.15,1136.4,452.2,87.02,241.5,2.821,1214.4,0
55.13,2320.4,359.6,100.0,166.5,4.525,101.3,0
71.67,1073.9,620.7,98.14,323.3,1.708,1302.1,0
73.57,1698.7,433.2,98.43,488.5,6.095,999.0,0
64.03,1080.4,640.9,79.16,202.8,1.397,4883.6,1
62.15,1118.6,492.0,86.02,347.4,3.986,1449.2,0
99.05,1928.1,363.6,85.37,423.5,1.865,2831.3,0
39.49,1007.8,644.0,92.68,253.7,3.588,4641.7,0
75.58,1019.3,619.5,100.0,374.5,2.577,2142.3,0
,1301.7,485.0,99.64,192.8,0.16,854.4,0
58.37,2066.0,572.8,93.5,245.4,3.005,2229.9,0
85.6,1122.3,357.1,88.59,303.8,5.78,1996.4,0
83.88,1675.5,515.7,100.0,74.9,1.224,4475.2,1
38.82,1168.8,512.6,92.44,484.3,3.095,4239.9,1
79.04,1757.7,748.7,98.2,328.8,5.524,3165.9,0
47.96,1716.3,446.2,83.8,489.5,3.326,1076.9,0
68.65,1619.9,521.9,89.07,214.4,4.172,4363.6,1
50.75,1481.9,608.3,99.28,64.1,1.53,3859.7,0
58.25,2156.8,518.5,94.82,197.0,3.613,4124.2,0
52.7,1354.4,556.5,81.29,272.0,1.567,4482.8,0
53.86,1473.5,719.1,91.32,142.5,,3340.5,0
75.63,2043.3,562.7,84.77,,3.858,1491.0,1
80.76,1526.9,545.2,86.11,88.5,1.904,1825.4,1
59.47,1648.9,454.3,96.8,98.6,3.209,4934.5,0
54.77,1097.3,495.1,81.08,492.3,5.383,3534.8,0
67.26,1683.0,550.1,85.8,113.3,1.821,2757.3,0
72.79,1414.6,387.7,92.63,278.8,2.9,4151.4,0
54.98,1697.1,436.4,93.84,408.3,4.486,4807.9,0
54.71,1816.0,580.6,86.91,183.9,6.1,1521.9,0
54.33,1806.9,596.5,93.11,440.4,1.939,181.2,0
35.89,1941.0,346.1,,446.6,1.231,56.3,0
53.64,1609.3,514.3,100.0,429.3,0.169,2123.5,0
53.47,1626.7,521.5,84.23,318.2,4.687,4405.0,0
58.97,1185.8,486.8,85.81,370.2,7.053,3440.2,0
63.71,1857.1,398.8,100.0,456.1,3.882,427.7,0
58.55,1507.4,432.0,97.24,148.4,2.706,3632.0,1
44.74,996.5,578.4,94.32,421.5,1.597,1551.8,0
37.03,1460.6,401.7,96.9,170.8,3.219,2564.4,0
41.96,2277.0,502.6,100.0,80.2,1.81,3522.2,0
90.62,1734.7,637.2,89.08,429.2,4.05,3786.0,0
73.13,1807.8,418.5,100.0,279.8,3.5,2518.8,0
72.64,1386.1,429.9,99.07,146.9,5.298,4633.3,0
62.19,1698.1,632.1,87.53,222.1,1.252,205.7,0
46.26,2087.4,494.6,93.26,218.1,4.741,2321.1,0
,945.9,486.9,96.23,399.4,4.102,232.9,0
65.28,2117.1,358.9,81.08,388.2,0.498,3784.2,0
68.58,1101.1,669.4,90.67,203.0,5.753,201.2,0
35.18,2109.4,372.9,100.0,195.5,3.018,3988.8,0
48.55,1113.3,537.1,100.0,116.9,0.324,3971.5,0
44.5,1752.9,405.9,89.24,445.2,5.528,1480.1,0
49.46,2059.4,485.5,92.5,134.0,1.934,55.5,0
44.49,1681.7,537.9,96.83,465.6,4.725,277.3,0
54.65,1584.1,404.3,82.42,457.1,4.47,4255.3,0
43.58,2292.4,731.6,84.39,159.8,3.357,662.5,0
69.02,2496.3,520.3,100.0,482.4,3.024,4490.4,0
-13.325728987631425,1436.2,652.8,93.64,208.1,0.419,1219.9,0
84.01,1147.6,494.2,99.33,74.1,4.901,2780.9,1
87.79,1000.8,411.9,100.0,313.8,0.357,1712.6,0
98.3,1461.6,529.9,90.76,256.5,2.413,4434.3,0
50.83,1277.0,555.5,96.42,68.3,4.58,1467.4,1
73.56,1432.5,412.1,84.2,305.8,4.158,391.9,0
82.26,2016.3,442.3,87.76,422.8,2.113,1559.7,0
59.94,1139.0,649.5,100.0,154.2,3.405,2806.8,0
81.57,1601.3,450.4,94.32,422.3,3.583,2447.8,0
44.45,2000.6,407.9,100.0,,3.761,3984.7,0
57.07,2575.7,722.9,94.33,100.7,2.815,190.1,0
67.26,2038.2,461.9,94.42,339.8,,2528.3,0
63.8,1957.3,518.9,100.0,295.2,6.017,4519.2,0
77.19,1644.2,561.9,91.61,154.6,4.067,4925.6,1
64.19,1188.0,434.9,95.88,62.9,4.184,2890.2,1
52.88,1346.3,553.4,93.55,328.0,3.647,3439.2,0
26.36,1976.3,458.1,100.0,,4.976,3130.1,0
53.7,1142.9,543.2,80.23,224.5,4.025,2465.6,0
92.79,1695.6,476.2,95.82,176.6,4.279,2589.4,0
50.49,1339.5,301.8,86.91,138.9,1.886,4288.0,0
42.35,2115.0,528.0,86.25,263.0,1.653,1922.0,0
53.56,1735.0,844.6,88.77,238.9,2.8,1778.8,0
76.98,1146.2,344.5,95.73,380.8,3.428,951.3,0
